"","GeneSymbol","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"440073","IQSEC3","440073",61.3608318910521,-0.870824445182201,0.764048023203231,-1.13975093022467,0.254390082206537,0.623789500010052
"55086","RADX","55086",305.173692508379,-0.3290320499367,0.288719664655974,-1.13962466092762,0.254442706686828,0.623852426334622
"105379426","LOC105379426","105379426",23.7601992354169,0.569709718455524,0.500029884932123,1.13935133803625,0.254556643730387,0.624065651900158
"100505716","BABAM2-AS2","100505716",100.720785609103,0.327153418748024,0.28718949839157,1.13915522879589,0.254638415451706,0.624076346746607
"27065","NSG1","27065",335.8629787312,-0.541639482873429,0.475428254518823,-1.13926649862579,0.254592016999411,0.624076346746607
"51390","AIG1","51390",803.407835798597,0.363464397463663,0.319067209748285,1.139146820353,0.254641921930794,0.624076346746607
"23041","MON2","23041",5837.02673883233,0.143556609889279,0.126046163607835,1.13892089834581,0.254736148238764,0.62413176549134
"23396","PIP5K1C","23396",1017.67814422419,0.203964234748951,0.179089023453558,1.13889858136305,0.254745457399093,0.62413176549134
"6385","SDC4","6385",100.024617961894,-0.330877036802588,0.290516738580576,-1.1389258960403,0.254734063565575,0.62413176549134
"28392","IGHV4-59","28392",787.511602813011,0.653911091662423,0.574216270350193,1.1387888595766,0.254791229469357,0.624177815506827
"105378901","LOC105378901","105378901",43.7766856888553,0.602077452559401,0.528757252422687,1.13866514322172,0.254842846441732,0.624238172874106
"2329","FMO4","2329",255.029099550212,0.26092414444417,0.22919640451182,1.13843035626989,0.254940824315352,0.624345977244772
"6711","SPTBN1","6711",7379.42302571954,-0.322560589683027,0.283326186540812,-1.13847785699316,0.254920999891439,0.624345977244772
"6276","S100A5","6276",61.6570562980047,-0.342128610266233,0.300554102099497,-1.1383262044215,0.254984295835212,0.624386351681144
"4430","MYO1B","4430",42.0869682659774,-0.564888653063566,0.496282250360481,-1.13824069398664,0.255019990543685,0.624407676317436
"4337","MOCS1","4337",51.6616320205179,-0.554477320197574,0.487164086368706,-1.13817363740956,0.255047984469978,0.624410143335768
"164045","HFM1","164045",2.41660606284715,-0.794480749008375,0.698101879469543,-1.13805845876259,0.255096072772319,0.62446179981019
"6886","TAL1","6886",486.681882169536,-0.304691182113672,0.267769802504911,-1.1378847773848,0.25516859850297,0.624514832513746
"5152","PDE9A","5152",176.44985952998,0.590476646150655,0.518928220973899,1.13787730611852,0.255171718669935,0.624514832513746
"64834","ELOVL1","64834",3236.97369109555,0.16167888618638,0.142207426077813,1.13692294872078,0.255570497664705,0.624712956021677
"107984952","LOC107984952","107984952",36.0442183032783,-0.490316481297776,0.431220717949472,-1.13704295941372,0.255520327306655,0.624712956021677
"677771","SCARNA4","677771",17.9772162855984,0.43019187605413,0.37838752136994,1.13690820061041,0.255576663570801,0.624712956021677
"10402","ST3GAL6","10402",2424.98269838224,0.267889961195899,0.235570830027318,1.13719496240189,0.255456792425685,0.624712956021677
"349196","LINC00965","349196",8.14483428750452,-0.528949777936657,0.465211388673634,-1.13700952043489,0.255534305752526,0.624712956021677
"54972","TMEM132A","54972",45.383286940585,0.518545824826796,0.456073318181813,1.13697908681445,0.255547028334934,0.624712956021677
"9354","UBE4A","9354",8532.34919241621,0.169032076624826,0.148632084334517,1.13725160608255,0.255433119058261,0.624712956021677
"107983983","LOC107983983","107983983",15.064625743214,0.888999910529084,0.781876511395192,1.13700807937399,0.255534908168984,0.624712956021677
"105372669","TSHZ2-AS1","105372669",7.46906249820864,-0.478403100645843,0.420733417680824,-1.13706941388898,0.255509268958822,0.624712956021677
"102723553","LOC102723553","102723553",326.014491380661,-0.150176447508232,0.132030045990495,-1.13744145419023,0.255353786040897,0.624712956021677
"101928824","LOC101928824","101928824",69.9943818419929,-0.217737212434609,0.191458945581312,-1.13725275031423,0.255432640859695,0.624712956021677
"7319","UBE2A","7319",2316.17938777682,0.237742242290836,0.208995820523329,1.13754543844717,0.255310340748986,0.624712956021677
"339666","LOC339666","339666",89.0836120380377,0.29735711621499,0.261571550575271,1.13680985398074,0.255617783080565,0.624747466453798
"5149","PDE6H","5149",9.38103587380977,-0.440876159549327,0.387870279500887,-1.13665878220071,0.255680956351343,0.624835864813833
"90525","SHF","90525",53.5156805936561,-0.281753757212363,0.247898327488543,-1.13656981903351,0.255718162909701,0.624860793473931
"9495","AKAP5","9495",500.269988953837,0.477240589460812,0.42001248195723,1.13625334951215,0.255850548650798,0.625118267653873
"4311","MME","4311",18035.9684702985,-0.626143496475128,0.55111299369602,-1.13614359239821,0.255896473439682,0.625164460188721
"3091","HIF1A","3091",18165.7892959173,0.572889616586519,0.504295103432948,1.13602058137511,0.255947950761804,0.62522420658009
"107984315","LOC107984315","107984315",123.994624620212,0.720387317298166,0.63426882680974,1.13577600986885,0.256050319758934,0.625402505950662
"85417","CCNB3","85417",28.5599771807952,0.444082803270162,0.391015350660255,1.13571705693983,0.256074999627304,0.625402505950662
"105378626","LOC105378626","105378626",4.64178831597451,-0.681861127654984,0.600429733866062,-1.13562185414203,0.256114858515489,0.625432054996726
"5578","PRKCA","5578",3081.44053440754,-0.290292028105399,0.255637987993002,-1.13555903950138,0.256141159700448,0.625432054996726
"9943","OXSR1","9943",4884.3167515726,0.177011070757691,0.155918200891264,1.13528163964088,0.256257332528523,0.625649695055922
"5343","PLGLB1","5343",367.682544775028,-0.211303885540251,0.186208489695015,-1.13477041721534,0.256471524222095,0.626023654854356
"100616397","MIR4440","100616397",4.6909803755251,0.810310762661108,0.714104875172691,1.13472235078237,0.256491669462326,0.626023654854356
"540","ATP7B","540",118.769103218909,0.39300545440039,0.346310089808187,1.13483685854509,0.256443679643084,0.626023654854356
"105377148",NA,"105377148",35.1031424363581,0.807561080429186,0.711860520600292,1.13443723462595,0.256611187781595,0.626051208655687
"5201","PFDN1","5201",1594.54255767003,0.214869127206655,0.189393759275215,1.13451007060069,0.256580651870473,0.626051208655687
"107984649","LOC107984649","107984649",3.92855043434763,0.8425138240354,0.742654823792004,1.1344621983784,0.256600721639984,0.626051208655687
"28708","TRAJ47","28708",8.95985018663469,-0.833697908363048,0.73486953363156,-1.13448424544572,0.256591478575421,0.626051208655687
"202559","KHDRBS2","202559",54.6786648427526,-0.553413471995865,0.487874736660766,-1.1343351692766,0.25665398212404,0.626057770206901
"105371589","LOC105371589","105371589",15.2372067287411,-0.620828996829478,0.547323317334317,-1.13430028863591,0.256668608145871,0.626057770206901
"128674","PROKR2","128674",7.75998026311661,-0.577425666016047,0.509087207968791,-1.13423723279145,0.256695049959066,0.626057770206901
"6632","SNRPD1","6632",1109.60270725416,0.179534915303095,0.158304794344412,1.1341091471462,0.256748767166085,0.62612278401021
"60468","BACH2","60468",2686.69446132657,-0.344336975642761,0.303658601101278,-1.13396088368304,0.256810956393195,0.626208442304326
"109617012","SNORD53B","109617012",5.11259918071578,-0.611565975897736,0.539530008024783,-1.13351614701966,0.256997564266019,0.626240045319688
"57621","ZBTB2","57621",1839.55739821681,0.146325681028913,0.129062231154733,1.13376066506617,0.256894954845517,0.626240045319688
"8322","FZD4","8322",63.0005917921897,0.587071676123799,0.517937393621346,1.13347999845903,0.257012736041689,0.626240045319688
"10302","SNAPC5","10302",1075.45204411775,0.150737033844613,0.132986233984976,1.13347847613793,0.257013374982961,0.626240045319688
"83985","SPNS1","83985",1118.11545527494,0.188864058543973,0.166587047283802,1.133725950627,0.256909520661582,0.626240045319688
"107985268",NA,"107985268",7.6236850080827,-0.468034498320769,0.412896490723011,-1.13353954038507,0.256987746256416,0.626240045319688
"107985558",NA,"107985558",374.62275137829,-0.80206196983629,0.707426836338637,-1.13377373975159,0.256889468992702,0.626240045319688
"554202","MIR31HG","554202",4.1993196464027,-0.629526109305412,0.555426822026239,-1.13340963082923,0.257042271556377,0.626244506609608
"131566","DCBLD2","131566",252.501428676409,0.275936571013178,0.243477937930828,1.13331241983646,0.257083077952629,0.626277980381968
"100129534","LOC100129534","100129534",58.0969298067767,-0.324071789574531,0.28606973362415,-1.13284193147224,0.257280639058842,0.626515180061353
"927","CD8B2","927",72.6982029620119,-0.509148778127455,0.449459996410337,-1.13280109952794,0.257297789623159,0.626515180061353
"105375542","LOC105375542","105375542",64.3939615265583,0.504525969718986,0.445304804503048,1.13299017800185,0.257218378017995,0.626515180061353
"161436","EML5","161436",469.117283760927,-0.23712565394553,0.209300834966727,-1.13294174857557,0.257238716409769,0.626515180061353
"7756","ZNF207","7756",14779.4656652482,0.156582986646504,0.138231614264834,1.13275814276835,0.257315833525933,0.626515180061353
"105370191","LOC105370191","105370191",54.7595136791176,-0.733182633050435,0.647610480278415,-1.13213521920651,0.2575775900376,0.627086519180343
"57673","BEND3","57673",63.9038196590051,-0.228119210430849,0.20152125016643,-1.13198588358525,0.257640369272615,0.627107391566355
"25956","SEC31B","25956",4094.65175962349,-0.197081573777276,0.174099242961842,-1.13200706921208,0.257631462396211,0.627107391566355
"56886","UGGT1","56886",7554.57253835633,-0.183696017405008,0.162326491036943,-1.13164534162943,0.257783569478819,0.62738994747038
"101928529","LOC101928529","101928529",6.62371483446314,-0.486614106947668,0.430111140625135,-1.13136829294961,0.257900111049547,0.627592548584411
"100130889","PSORS1C3","100130889",83.1447914045106,0.536317003013799,0.474115624029831,1.131194535323,0.257973221491868,0.627592548584411
"6626","SNRPA","6626",1100.51511144363,0.150296815189783,0.132870865352254,1.13114951717467,0.257992165719518,0.627592548584411
"388906","OGFRP1","388906",13.8641652083852,-0.354709679660693,0.313574799182543,-1.13118044111129,0.257979152417397,0.627592548584411
"8243","SMC1A","8243",7938.93652931992,0.214154652837494,0.189328881204234,1.13112511665074,0.258002434183374,0.627592548584411
"8784","TNFRSF18","8784",29.0264307402752,-0.331862128421161,0.293437901822629,-1.13094500185514,0.258078240596584,0.627644979075443
"5504","PPP1R2","5504",5687.6991378737,0.263655500821349,0.233120192073408,1.13098525904751,0.258061295876861,0.627644979075443
"105373467",NA,"105373467",15.814470356556,-0.431462077366557,0.381665340907927,-1.13047225179046,0.258277284315755,0.627883493571472
"729678","LINC00847","729678",975.340273554561,0.335342622976401,0.296679750617252,1.13031854138582,0.258342024501271,0.627883493571472
"100289341","MAN1B1-DT","100289341",30.6981207577792,-0.280447787797536,0.248112708552959,-1.1303241556354,0.258339659677729,0.627883493571472
"100129482","ZNF37BP","100129482",4432.28939186914,-0.188054164849901,0.16635791870863,-1.13041907658914,0.258299679525706,0.627883493571472
"105378575","LOC105378575","105378575",23.3507248689968,-0.395090122610968,0.349464789515562,-1.13055773990465,0.25824128305638,0.627883493571472
"107984660","AJUBA-DT","107984660",101.048167225507,0.184294271472447,0.163054616612597,1.1302609843321,0.258366269439623,0.627883493571472
"283922","PDPR2P","283922",729.115108636442,-0.21081864772261,0.186502150533253,-1.13038185951117,0.25831535463062,0.627883493571472
"440253","WHAMMP2","440253",1351.7000105783,-0.246297160057257,0.2179788835394,-1.12991293495059,0.258512912980674,0.628173889996516
"54866","PPP1R14D","54866",9.41739576669549,0.468467619445208,0.41463794742988,1.12982331296252,0.258550682724382,0.628199695146147
"10776","ARPP19","10776",7912.7309463106,0.140298464087327,0.124189142553127,1.12971602189225,0.258595903848297,0.628243597568448
"55707","NECAP2","55707",4086.62711555027,0.187191610147384,0.165722445348921,1.12954892593614,0.258666342498388,0.628348748842803
"23028","KDM1A","23028",2294.29929942175,-0.148629501222214,0.131603249363626,-1.12937561907414,0.258739413378259,0.628460271545891
"105373722","LOC105373722","105373722",5.62841920994133,-0.959853718427478,0.849960769700724,-1.12929178927334,0.258774763431629,0.628480159156192
"10463","SLC30A9","10463",1933.58080135242,0.122056757789899,0.108101548830477,1.12909351540657,0.258858386537278,0.628589233854556
"140825","NEURL2","140825",12.7988061084354,-0.345824594299695,0.306295212372112,-1.12905647992812,0.258874008531423,0.628589233854556
"2175","FANCA","2175",3362.68538729938,0.184021680245242,0.162999261283359,1.12897247997546,0.258909443106295,0.628609306882839
"4340","MOG","4340",3.35235718502005,1.41934154955314,1.25746905565295,1.12872880900925,0.259012252381569,0.628756846973095
"5204","PFDN5","5204",13252.5764932077,-0.17086891119422,0.151385634087408,-1.12869964329351,0.259024559830043,0.628756846973095
"107986949","LOC107986949","107986949",154.53358316869,-0.515064023326937,0.456390855073526,-1.12855903575009,0.259083899567128,0.628782449193746
"388228","SBK1","388228",963.629447930621,0.430976732752097,0.381908555398836,1.12848148243764,0.259116632944177,0.628782449193746
"101928465","SLCO4A1-AS2","101928465",513.349365984899,0.357771262385686,0.317030816903214,1.12850626283094,0.259106173428192,0.628782449193746
"10628","TXNIP","10628",218094.727162958,0.215971112597287,0.191458882529598,1.12802869077594,0.259307802543997,0.628831482873182
"5861","RAB1A","5861",5641.96660357035,0.360971269369353,0.320072350683215,1.12778023030992,0.259412744579449,0.628831482873182
"7862","BRPF1","7862",2243.67889116801,0.308318524174151,0.273303024069854,1.12811969506546,0.259269372498131,0.628831482873182
"79413","ZBED2","79413",69.8120729269772,-0.457426587285321,0.405580959514973,-1.12783052693684,0.25939149846186,0.628831482873182
"107986250","RNF4-DT","107986250",4.37539028369217,-0.482485025820087,0.427839000801133,-1.12772567465011,0.259435791144758,0.628831482873182
"285489","DOK7","285489",9.67613298094651,-0.476870362288485,0.422638912635968,-1.12831627195489,0.259186373844342,0.628831482873182
"1633","DCK","1633",2781.50849082909,0.21061497736203,0.186748480295657,1.12780022107055,0.259404300010987,0.628831482873182
"105377296","LOC105377296","105377296",11.2375923022328,0.402519103324403,0.356830531679025,1.12803997301015,0.259303037974362,0.628831482873182
"9443","MED7","9443",774.457137392892,-0.181885930675873,0.161253072555883,-1.12795327117156,0.259339654349468,0.628831482873182
"107984023",NA,"107984023",53.3755123919973,-0.419707447548192,0.372118236959412,-1.12788733757752,0.259367502167759,0.628831482873182
"146057","TTBK2","146057",3171.01926714928,0.153611850177158,0.136154063469388,1.12822082766332,0.259226670014461,0.628831482873182
"8707","B3GALT2","8707",86.1994868541345,-0.625933556172847,0.555171427414205,-1.12745996149014,0.259548059636192,0.628975138494875
"401321","LINC00997","401321",77.1746440898701,0.479230101397864,0.425069270129732,1.12741648261612,0.25956643342891,0.628975138494875
"29974","A1CF","29974",4.6575965058224,-0.59165677199148,0.524801099064787,-1.12739240265661,0.259576609797198,0.628975138494875
"55012","PPP2R3C","55012",2512.38240173605,0.291972078040322,0.259002406653614,1.12729484568381,0.259617840919536,0.629009173109552
"25827","FBXL2","25827",113.992125130743,0.299828231702898,0.266022092045449,1.12708019622548,0.259708575547079,0.629097259318291
"155051","CRYGN","155051",11.4753889157192,0.896413601342936,0.795318046409221,1.12711336727508,0.259694552354593,0.629097259318291
"400508","ABCA15P","400508",8.62098796047581,0.468773354259321,0.415970472352632,1.12693901470469,0.259768266458187,0.629175981294833
"8362","H4C12","8362",20.6562337218101,0.45627333098967,0.405022539778216,1.12653812116115,0.259937814219287,0.629326363552792
"112268072",NA,"112268072",43.6306003237689,-0.290902315363809,0.25822499790663,-1.12654591043503,0.259934519213798,0.629326363552792
"28496","IGHD4-4","28496",7.69365648180441,0.694109701178583,0.616135985947568,1.12655276920905,0.259931617850725,0.629326363552792
"284427","SLC25A41","284427",6.53121519660706,-0.623911407713863,0.553832262800259,-1.12653496305772,0.25993915016311,0.629326363552792
"441478","NRARP","441478",12.7500772199825,0.515300774279929,0.457495637177658,1.12635123136666,0.260016880694125,0.629345951179526
"775","CACNA1C","775",128.157793264498,-0.31576748823279,0.280352525365615,-1.12632296720348,0.260028839712865,0.629345951179526
"79866","BORA","79866",577.347179803885,0.179905990392287,0.159722786143767,1.12636396306256,0.260011493834671,0.629345951179526
"29121","CLEC2D","29121",9539.91404741217,-0.301084970930614,0.267360095384754,-1.12614027346649,0.260106149533937,0.629467219738128
"285613","RELL2","285613",783.161842147026,0.131814365556007,0.117073960597965,1.12590677621868,0.260204980843119,0.629510144600909
"100616301","MIR4674","100616301",5.74750371726121,-0.472381301956166,0.41965258743766,-1.12564849138774,0.260314334149084,0.629510144600909
"387914","SHISA2","387914",6.14482919356841,-0.657568077355855,0.584122739151759,-1.12573613948115,0.260277221906214,0.629510144600909
"267","AMFR","267",1972.80601264028,-0.1539907199421,0.136794546037935,-1.12570803736135,0.26028912059905,0.629510144600909
"9798","IST1","9798",10666.9274168837,-0.170107282575912,0.15109807717831,-1.12580706354833,0.260247193685603,0.629510144600909
"22834","ZNF652","22834",7880.62927464668,-0.148469269132576,0.131884264110085,-1.12575423712906,0.26026955939693,0.629510144600909
"6300","MAPK12","6300",11.2959857884109,0.566807313713276,0.50352588512426,1.1256766145665,0.260302425741638,0.629510144600909
"23324","MAN2B2","23324",2865.97484961899,0.22290669950411,0.198043974088801,1.1255414386108,0.260359667754105,0.62955397559771
"101410535","LAMTOR5-AS1","101410535",11.3320306309554,-0.319383162419948,0.283845597327705,-1.12520033929297,0.260504149405472,0.62958645792109
"105373512","LOC105373512","105373512",9.82821383752056,-0.482059613543905,0.428410239577364,-1.12522897216338,0.260492019062348,0.62958645792109
"105374439","LOC105374439","105374439",4.19559245835088,-0.470037971700839,0.41769158565605,-1.12532305615535,0.260452163040437,0.62958645792109
"10636","RGS14","10636",3737.80855219972,0.297500761579402,0.264369738472979,1.12532078481369,0.260453125180379,0.62958645792109
"10458","BAIAP2","10458",411.045158688844,0.359480079593564,0.31948430796291,1.12518853237479,0.260509151531529,0.62958645792109
"8890","EIF2B4","8890",1317.88265037377,-0.120803232239418,0.107403643571559,-1.12475916293222,0.260691103599623,0.629791439454964
"101927438","LINC01800","101927438",43.9838874248883,-0.461141968823494,0.409970562649356,-1.12481726942406,0.260666474915746,0.629791439454964
"2744","GLS","2744",9393.41553861964,0.187252093210635,0.16648662970945,1.12472751438013,0.26070451865026,0.629791439454964
"107986350","LOC107986350","107986350",17.6589572405427,0.514346723552239,0.457285409610968,1.12478271281346,0.260681121688238,0.629791439454964
"220980","TMEM72-AS1","220980",12.1123541284903,0.591734759564564,0.526232192735839,1.12447464775612,0.260811719805405,0.629791439454964
"283106","CSNK2A3","283106",208.155109560585,0.145066868018834,0.129002084423376,1.12453119395136,0.260787744768576,0.629791439454964
"101926933","PRMT5-DT","101926933",64.5417008196059,0.374839100233954,0.333337956607968,1.12450170406125,0.260800248004967,0.629791439454964
"30848","CTAG2","30848",0.934806593636513,3.01884129563169,2.68448714506947,1.1245504755634,0.260779569901146,0.629791439454964
"10841","FTCD","10841",18.7045633374783,-0.546054746119112,0.485681656010062,-1.12430588918063,0.260883280864309,0.62989850283193
"85320","ABCC11","85320",30.6710950204417,0.331996189891349,0.295393613883677,1.12391119606968,0.261050701122914,0.630236970219322
"51068","NMD3","51068",1791.9129203219,0.232801469288503,0.207150790600738,1.12382612015807,0.261086798211116,0.630242763428031
"102723752","LOC102723752","102723752",36.1536040304817,0.411064276223629,0.365788071359504,1.12377714969176,0.261107577587566,0.630242763428031
"158399","ZNF483","158399",500.797299064276,-0.373065104176733,0.332019444929124,-1.12362426320052,0.261172458454219,0.630333612570534
"103344932","PGM5P4-AS1","103344932",3.82470350411408,1.09845678001017,0.977782778623764,1.12341596111587,0.261260874130087,0.630382462368356
"23144","ZC3H3","23144",736.43859815787,0.28010184685487,0.249337573851232,1.12338402322786,0.261274432280774,0.630382462368356
"100302282","MIR103B2","100302282",23.0479488279909,0.473222710796803,0.421237986596882,1.123409392918,0.261263662396721,0.630382462368356
"2888","GRB14","2888",49.0711836466852,-0.459615628111041,0.409219205493931,-1.12315263296668,0.261372675723404,0.630553745270371
"3206","HOXA10","3206",18.7398612378376,0.499970709254496,0.445182842950528,1.12306823403358,0.26140851609245,0.630570429177038
"3337","DNAJB1","3337",4536.80986426778,-0.27164077323022,0.241886765819412,-1.1230080004998,0.261434096598467,0.630570429177038
"8301","PICALM","8301",33434.3447318006,0.269101822245938,0.239710015250748,1.12261401328787,0.261601461224579,0.630842585702378
"100128927","ZBTB42","100128927",116.558386199052,-0.311315142433169,0.277309338868455,-1.12262768972539,0.261595650273104,0.630842585702378
"28666","TRAV17","28666",285.847546835713,-0.505657516499398,0.450530894455606,-1.12235924932607,0.261709723634953,0.631037889273191
"105376146","LOC105376146","105376146",7.71427878838126,0.589558746668078,0.525320533281024,1.12228384256339,0.261741773814419,0.631038385198721
"80213","TM2D3","80213",1155.39871415449,-0.255493178149588,0.227682259715836,-1.12214793751811,0.261799544463252,0.631038385198721
"10755","GIPC1","10755",280.265483360476,0.240419988767831,0.214255999373039,1.12211555088937,0.261813312702915,0.631038385198721
"105372453","LOC105372453","105372453",6.94302652837581,0.633070456248597,0.564182566152313,1.12210212478931,0.261819020568231,0.631038385198721
"139231","FAM199X","139231",4338.1596636689,0.242474987009728,0.216176904181245,1.12165075139773,0.262010963902527,0.631435234119015
"114792","KLHL32","114792",139.427666365733,-0.251909392628245,0.224602563173323,-1.12157844090964,0.262041722457879,0.631443592400585
"51172","NAGPA","51172",463.862713369812,0.162778398792924,0.145147939633162,1.12146544556072,0.262089792039138,0.631493659085867
"1586","CYP17A1","1586",32.0210516098148,0.355809499211371,0.317297293791328,1.12137577651504,0.262127942665512,0.631519818554209
"58508","KMT2C","58508",17167.4429681583,0.238019507762688,0.212269186719924,1.12130974561437,0.262156038650353,0.631521751409877
"150353","DNAJB7","150353",91.7133882038075,0.302231244472579,0.269550058970663,1.12124347376037,0.262184239251978,0.631523935853868
"27153","ZNF777","27153",411.925640109676,0.348345510779084,0.310742181696035,1.12101134412396,0.262283033689977,0.631630394829173
"3718","JAK3","3718",19512.4965388081,0.390762073958903,0.348566817859398,1.12105356545018,0.262265062368804,0.631630394829173
"100422955","MIR4273","100422955",17.2244880535255,-0.327267609426734,0.292034679265984,-1.12064639120705,0.262438409742512,0.631873041063709
"107986906","LOC107986906","107986906",21.0043961039234,0.39191944275666,0.349707817490105,1.12070540936006,0.262413278884718,0.631873041063709
"105379227","LOC105379227","105379227",8.70827806453829,-0.453993301972731,0.405165385773066,-1.12051354314609,0.262494984618105,0.63191300315298
"25831","HECTD1","25831",6468.02531666844,-0.12467965033469,0.11127351121064,-1.12047915966876,0.262509628589612,0.63191300315298
"28706","TRAJ49","28706",48.3420074728608,-0.570158549187618,0.509004439678774,-1.12014455030576,0.262652168651056,0.632190354545732
"54475","NLE1","54475",307.721779593512,-0.256592531698921,0.229103216475506,-1.11998659663669,0.262719473814701,0.632286580520549
"151556","GPR155","151556",4289.63101104022,0.246502032060008,0.220197358847861,1.11945953098521,0.262944146339602,0.632301149241915
"56954","NIT2","56954",1026.11811705378,-0.183342961925508,0.16376036751923,-1.11958079175645,0.262892444709422,0.632301149241915
"116966","WDR17","116966",116.469971808197,-0.291540421900357,0.260343853380856,-1.11982832747683,0.262786925354618,0.632301149241915
"10171","RCL1","10171",268.036227885027,-0.217992005990942,0.19470549065116,-1.11959865775693,0.26288482782389,0.632301149241915
"100616194","MIR4477B","100616194",268.32783305143,0.556155600711964,0.496780532905116,1.11951971519421,0.262918484882352,0.632301149241915
"84957","RELT","84957",5021.22798231856,0.418523737024886,0.373787854584159,1.11968254691019,0.262849065053052,0.632301149241915
"8549","LGR5","8549",5.50442819832825,0.550841124182291,0.491905326176577,1.11981126218698,0.262794198995886,0.632301149241915
"828","CAPS","828",135.245077556668,-0.250792494786408,0.224008790581118,-1.11956541587412,0.262899000094621,0.632301149241915
"84315","MON1A","84315",127.875658636388,0.311558758744881,0.278430269658678,1.1189830729497,0.263147360446982,0.632415448359096
"643977","FLJ32255","643977",1521.49526284338,0.232440314708368,0.207715401859891,1.11903264094569,0.263126214151437,0.632415448359096
"5439","POLR2J","5439",2564.86371471009,0.309976407975311,0.276966266741671,1.11918469935701,0.263061351545895,0.632415448359096
"85450","ITPRIP","85450",9800.40977236533,0.475068518249937,0.42448207808455,1.11917214595644,0.263066705953466,0.632415448359096
"374383","NCR3LG1","374383",324.893082680706,-0.3454986893691,0.308837413183736,-1.11870736711408,0.263265001235838,0.632415448359096
"54503","ZDHHC13","54503",978.124021281322,0.206795810831147,0.184797577627931,1.11903961883909,0.26312323739345,0.632415448359096
"83903","HASPIN","83903",32.0684701214632,-0.280387221134634,0.250625322038906,-1.11875056699621,0.263246565901578,0.632415448359096
"6830","SUPT6H","6830",10561.1498961585,0.189762952931123,0.169614101110363,1.11879231554958,0.26322875076119,0.632415448359096
"389906","LOC389906","389906",275.375332329158,-0.308794362218221,0.275984087877825,-1.11888465959284,0.263189348229529,0.632415448359096
"8228","PNPLA4","8228",206.847884758925,-0.19501389059766,0.174286336377899,-1.11892816528553,0.26317078607763,0.632415448359096
"105376892","LOC105376892","105376892",26.6355237492525,-0.372993705252975,0.33346391168271,-1.1185429432852,0.263335176433948,0.632434645179505
"54823","SWT1","54823",1219.45516775564,0.267898164889139,0.239501784966922,1.11856437698842,0.263326027914091,0.632434645179505
"105377459","LOC105377459","105377459",36.8755721456978,-0.465477728610468,0.416163770176455,-1.11849651980302,0.263354992060875,0.632434645179505
"5189","PEX1","5189",1674.29020181952,-0.179343788939824,0.160355376061733,-1.1184145698413,0.263389974496023,0.632453012649334
"100874323","HOXA10-AS","100874323",11.4226614211282,0.414003601737022,0.370298901344016,1.118025466007,0.263556117166333,0.632786286084322
"375513","GUSBP4","375513",557.992705557764,-0.260328874101113,0.232911644143606,-1.11771515356528,0.263688668673074,0.633038847868601
"102724851","LOC102724851","102724851",387.146988132847,-0.407919684781195,0.36506375528594,-1.11739300019441,0.263826326739417,0.6330960283055
"55088","CCDC186","55088",5281.75110003043,0.215253279944965,0.192616575048933,1.11752210260348,0.263771154555257,0.6330960283055
"55147","RBM23","55147",9374.1575318814,-0.218832553847244,0.19583476155344,-1.11743467866162,0.263808514489384,0.6330960283055
"10428","CFDP1","10428",1256.56299873234,0.177754263952989,0.159061008900289,1.11752254799552,0.263770964229816,0.6330960283055
"124961","ZFP3","124961",1023.75862749066,-0.317198844122481,0.283887674774883,-1.11733925882486,0.263849295572216,0.6330960283055
"84326","METTL26","84326",210.570024064384,-0.234179272230056,0.209650271860649,-1.11699961155172,0.263994491277246,0.633378736952813
"25950","RWDD3","25950",492.367223635025,0.222838594706619,0.199526126349799,1.11683917682013,0.264063094628399,0.633413437124216
"80014","WWC2","80014",439.045634543425,0.245807226544479,0.220104770016078,1.11677373700953,0.264091080816722,0.633413437124216
"57584","ARHGAP21","57584",2890.67114077527,0.35118737155165,0.314458543021679,1.11680022484693,0.26407975270127,0.633413437124216
"107985634","LOC107985634","107985634",5.84209013475898,1.47265487664631,1.31907167181932,1.11643279748034,0.264236921140164,0.633697541598375
"9398","CD101","9398",2096.75154798484,0.384630067691877,0.344680930222934,1.11590179196483,0.264464174687673,0.63380703137131
"9191","DEDD","9191",3676.52451280919,0.210408310819326,0.188530318111136,1.11604495726408,0.264402891210722,0.63380703137131
"26003","GORASP2","26003",2122.98578061182,0.199348298983401,0.178602298964156,1.11615751946961,0.264354714599102,0.63380703137131
"57520","HECW2","57520",767.578917712462,0.418900472346852,0.375436443254314,1.11576933958725,0.264520881100706,0.63380703137131
"221786","FAM200A","221786",385.728650758791,0.20767672661791,0.186102790154907,1.11592484156227,0.264454307393331,0.63380703137131
"28624","TRBJ2-5","28624",64.2277828621144,-0.441600674968401,0.395795084262483,-1.11573057000259,0.264537480984672,0.63380703137131
"729799","SEC14L1P1","729799",142.775473357837,0.21905305116202,0.196242371042521,1.11623728350977,0.264320579262687,0.63380703137131
"84102","SLC41A2","84102",66.548446704209,-0.198124722357409,0.177581053708732,-1.1156861513074,0.264556500517941,0.63380703137131
"102724290","LOC102724290","102724290",13.4711579348492,0.457412063292087,0.409926664911116,1.11583876445624,0.264491157408289,0.63380703137131
"768097","HAR1B","768097",8.20544929634746,-0.507927549392188,0.455088492401362,-1.11610721403218,0.264376244572775,0.63380703137131
