"X","GeneSymbol","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
57758,"SCUBE2",57758,29.0503026766616,1.85039124140893,0.487925737977847,3.79236243834496,0.000149220913266544,0.0121573010252158
200315,"APOBEC3A",200315,25808.7382961788,1.44567275580294,0.381658735792468,3.78786759014221,0.000151945784474059,0.0122927327313314
389384,"BNIP5",389384,15.0776315664926,2.49953749281967,0.66077578966015,3.78273164957394,0.000155116619486314,0.0124189908016413
81030,"ZBP1",81030,12971.1707244521,1.91833595010313,0.508849214694296,3.7699497114398,0.000163280444565681,0.0128907397096609
107985046,NA,107985046,12.3761992314661,1.55941985360853,0.413876848300129,3.76783543223875,0.000164669195490453,0.0129156469330783
968,"CD68",968,27933.2806834246,1.51097306462992,0.401236488600161,3.76579176510448,0.000166022121534348,0.0129777697569654
390036,"OR52K1",390036,56.9796468717642,1.19362791174102,0.31709850860898,3.76421799325744,0.000167071092451119,0.0130157944011245
9732,"DOCK4",9732,2470.42258580539,1.66912254934377,0.444250170131529,3.75716805882054,0.000171847092768557,0.0132539934415963
91351,"DDX60L",91351,49030.161274227,1.6275098847294,0.43392536293791,3.75066779620871,0.000176364235477373,0.0135123035777333
100131234,"MIR181A1HG",100131234,48.9831116785131,2.38514657750396,0.639580638508183,3.7292351173533,0.000192061882668234,0.0145063274484042
9928,"KIF14",9928,61.6266283970972,1.1883269817784,0.318578504079111,3.73009153650651,0.000191410218091934,0.0145063274484042
102060414,"C2-AS1",102060414,13.0170752086282,2.23466965707316,0.599316650056798,3.72869610223807,0.000192473097357597,0.0145063274484042
100616405,"MIR4518",100616405,45.0262443972873,1.36984595587455,0.367127905890553,3.73124988293024,0.000190532117245164,0.0145063274484042
113730,"KLHDC7B",113730,442.44546758072,2.03334001148776,0.545114605246802,3.7301147170092,0.00019139260855225,0.0145063274484042
1870,"E2F2",1870,938.511937390587,1.54398257062702,0.414909868386982,3.72124812704374,0.00019824053135815,0.0147966319382377
728833,"FAM72D",728833,168.829699660477,1.19459858638839,0.321091431275333,3.72043122310552,0.000198882899679831,0.0147966319382377
114879,"OSBPL5",114879,1424.12946791793,1.0191783130066,0.273785486679233,3.72254324131019,0.000197226118469277,0.0147966319382377
109617001,"SNORA1B",109617001,31.0744162253606,1.82555670230942,0.491286125123322,3.71587270422337,0.000202503521491014,0.0150177130777535
105371461,NA,105371461,441.021062663773,1.59255990843416,0.429572879003956,3.70731018244636,0.000209472315475707,0.0154355746352768
101927546,"ANO7L1",101927546,73.8704191016422,1.80062719788136,0.486686761910521,3.69976613050432,0.000215798239236393,0.0157512292096267
3161,"HMMR",3161,58.6330221554229,1.31986418327035,0.35674106466932,3.69978203797141,0.000215784713579165,0.0157512292096267
100288846,"MIA2-AS1",100288846,48.7009994223642,1.06566496359558,0.287928441003641,3.70114518691158,0.000214628619840078,0.0157512292096267
554282,"FAM72C",554282,101.991637782499,1.1952450395532,0.323692682347531,3.69253030647735,0.000222033871436831,0.0158084735119407
84875,"PARP10",84875,4640.43420043113,1.37675493930391,0.372802730460726,3.69298512809296,0.00022163698922364,0.0158084735119407
23586,"RIGI",23586,21357.3955150739,1.9231825931969,0.520733658744323,3.69321736919098,0.000221434590104358,0.0158084735119407
19,"ABCA1",19,10817.2550681745,1.44705884764168,0.391573315608712,3.69549913122192,0.000219455230827408,0.0158084735119407
101927057,"LOC101927057",101927057,27.9500703138319,1.34532102985005,0.36396301027064,3.69631251497144,0.0002187536701703,0.0158084735119407
729533,"FAM72A",729533,247.21017688665,1.52243551673821,0.412731790336146,3.68868003964093,0.000225420486459885,0.0159503951550729
79570,"NKAIN1",79570,8.76128582412378,5.66295907837303,1.53574014944626,3.68744613495645,0.000226516022457704,0.0159790479500804
51148,"CERCAM",51148,165.297887462862,1.72065268134593,0.46710920113812,3.68361975562357,0.000229945178123939,0.0161716459921936
105378841,"LOC105378841",105378841,1319.28907066335,1.40341233859218,0.381498111351308,3.67868751334349,0.000234437296171575,0.0164376065418724
51514,"DTL",51514,105.635915030457,1.5385166200764,0.418450414838694,3.6766999518198,0.00023627067187648,0.0164663578490301
107986186,"BST1-AS1",107986186,15.1466226260376,1.2494727832712,0.33982840527099,3.67677558406229,0.000236200661301458,0.0164663578490301
105377326,"LOC105377326",105377326,17.5164338875518,3.00202120518322,0.817797855151412,3.67085971951762,0.000241735994309787,0.0167463695698798
119774,"OR52K2",119774,75.1427887708789,1.53319224302523,0.417755356310614,3.67007201670743,0.000242482143284732,0.0167479159143944
54756,"IL17RD",54756,11.357418819209,3.87775368146385,1.05786147350533,3.66565356484202,0.000246707715589561,0.0169386442828227
6373,"CXCL11",6373,59.4939309513352,2.84083685599075,0.77523628554028,3.66447870020803,0.000247842863204084,0.0169662371858464
102724571,"LNCTAM34A",102724571,8.72067144561017,2.58984271527385,0.707897248459526,3.65850089248076,0.000253694857650651,0.0171136781816932
494514,"TYMSOS",494514,7.32117234259517,2.11679676927202,0.578567609003666,3.65868523631541,0.000253512473529486,0.0171136781816932
101929697,"LINC01983",101929697,6.11282421182471,2.51115447905419,0.686742429475453,3.65661763606518,0.000255565156599942,0.0171292335037966
102724968,"LOC102724968",102724968,24.3772019854207,3.07294416526899,0.840512780900651,3.65603502421007,0.000256146373598134,0.0171292335037966
3428,"IFI16",3428,39940.0671819412,1.3756145690256,0.376598585188249,3.65273429887681,0.000259462668444774,0.0172106865126242
10859,"LILRB1",10859,8062.49836669466,1.26453322381095,0.346519385064109,3.64924237521951,0.000263014861048005,0.0173489020094921
112268262,NA,112268262,15.7919017885952,1.52729039445647,0.418946984535583,3.64554573927659,0.000266824949591808,0.0174895061859922
200420,"ALMS1P1",200420,77.6741714345967,2.46370252400001,0.676029748399314,3.64436998495037,0.000268047593494283,0.0175200147408777
149647,"GARIN4",149647,12.1938551620289,2.76760102572222,0.760142371149772,3.64089824585889,0.000271688505080086,0.0177079679733606
29935,"RPA4",29935,21.3095275685141,1.62821423526412,0.448108269594545,3.63352864863965,0.000279571389053784,0.0181196717084775
9672,"SDC3",9672,640.601455997688,2.0736595620854,0.571691327353124,3.62723634742937,0.000286471050427561,0.0185149920804271
151636,"DTX3L",151636,19810.813147897,1.36016551904283,0.375501044765839,3.62226826796453,0.000292031033722413,0.0186962039627234
105374545,"LOC105374545",105374545,63.4061916314762,2.335474699711,0.644829725812348,3.62184714231155,0.000292506951098015,0.0186962039627234
22797,"TFEC",22797,8456.0417158615,1.98471999438335,0.547933969397523,3.62218826579714,0.000292121388947555,0.0186962039627234
684,"BST2",684,5950.4411364414,1.44680555342252,0.399427089246695,3.62220187957492,0.000292106011565893,0.0186962039627234
100616139,"MIR4741",100616139,15.2815950562191,1.37701314544665,0.380305200231217,3.62081071888961,0.000293681317330539,0.0187195546016364
105374155,"SIAH2-AS1",105374155,17.5637655156296,1.29899933341381,0.360030368587429,3.60802711868559,0.000308534246935632,0.0194519493340508
54809,"SAMD9",54809,37223.48405003,1.85427049116263,0.51552141909595,3.59688350954338,0.000322052622557671,0.0200853196246345
283120,"H19",283120,7.96962328407628,1.69942226725856,0.472626954964767,3.59569476392909,0.000323526970025172,0.0201230296571033
105374843,"LOC105374843",105374843,116.345966609417,2.65106283570574,0.738214998042034,3.59117986323382,0.000329184352773451,0.020365421268642
105374128,"LOC105374128",105374128,39.8930230117183,2.82306885744147,0.786522899668616,3.58930281449009,0.000331563518669484,0.0204579111865987
3717,"JAK2",3717,11527.3041037186,1.1516081539274,0.321344928695748,3.58371348383019,0.000338743656342978,0.020845347660808
100128262,"TNK2-AS1",100128262,454.550022428292,1.34002123871605,0.374121631117518,3.58177963330627,0.000341261599661111,0.0209445912280074
7849,"PAX8",7849,159.640566667807,1.92274895772416,0.537229560510434,3.5790081169348,0.000344900757003717,0.020977582101158
64108,"RTP4",64108,2051.53768045943,2.34266085363915,0.654661829053239,3.57842896847532,0.000345665782941466,0.020977582101158
440068,"CARD17P",440068,3129.38276300777,1.84393267918812,0.515269607752176,3.57857838197004,0.000345468263453,0.020977582101158
9610,"RIN1",9610,249.521609976878,1.29688641920861,0.362703735320506,3.57560811460242,0.000349414736105166,0.0211090291488285
4481,"MSR1",4481,1736.86479443687,2.48990361680495,0.697273512062026,3.57091381464017,0.000355737944708734,0.0214163463953359
55337,"SHFL",55337,4223.02127918339,1.08613399259224,0.304250195397494,3.56987114231179,0.000357156870637682,0.0214163463953359
5371,"PML",5371,4754.54351241773,1.52030635042868,0.426266464121493,3.56656335506462,0.000361693396853577,0.0216249659338451
731424,"MIR3945HG",731424,867.08955153187,1.75544984353542,0.492509130820512,3.56429908337103,0.000364829778200266,0.0217562665154581
55388,"MCM10",55388,53.000435370747,1.61694883528826,0.454138159882852,3.56047779756136,0.000370180611491678,0.0219059820682723
101929532,"LOC101929532",101929532,6.61997373694065,3.03408345436109,0.852735657150969,3.55805861865576,0.000373605948523921,0.022032787617803
79370,"BCL2L14",79370,81.6917244436814,2.80724350554343,0.789480427879053,3.555811400018,0.000376814329170169,0.0220419820129636
107985288,NA,107985288,27.2314749625976,1.89356767417125,0.532512661492287,3.55591108174745,0.000376671468223851,0.0220419820129636
51131,"PHF11",51131,2676.80957228081,1.07993218305276,0.304020414555291,3.55216995750909,0.000382067991273128,0.0221561132382898
105372964,NA,105372964,113.932836621076,1.6258043875025,0.45764747857303,3.5525256089509,0.000381551877229289,0.0221561132382898
107986531,"LOC107986531",107986531,107.211065529473,1.43405786264509,0.40427222990579,3.54725790336694,0.000389263329213391,0.0224352870493919
144811,"LACC1",144811,806.726706784087,1.14117618120363,0.321738944720583,3.54690098892036,0.000389791053412376,0.0224352870493919
3017,"H2BC5",3017,591.285526338673,1.32687035242621,0.374398598791679,3.54400458951638,0.000394098385085972,0.0224597252071902
81622,"UNC93B1",81622,3082.14731909245,1.07305260129812,0.302731981444686,3.54456306921172,0.000393264405931669,0.0224597252071902
5414,"SEPTIN4",5414,718.824618178573,2.41239765983318,0.68068908897147,3.54405219492845,0.000394027231426338,0.0224597252071902
83854,"ANGPTL6",83854,1360.7542027931,1.00287144189528,0.283241439701684,3.54069462064424,0.000399075187607631,0.0226874734419296
196463,"PLBD2",196463,2035.07653128268,1.11696157411704,0.31560790484502,3.53907984233007,0.000401524389109357,0.0227707630274812
105374790,"LOC105374790",105374790,436.985546397358,1.05503517491819,0.298332100099417,3.536445372679,0.000405550363691552,0.0228312027131268
246329,"STAC3",246329,1747.38632471404,1.27782008778448,0.362054297060562,3.52936036986389,0.000416565461520831,0.023288507776626
339416,"ANKRD45",339416,19.4343922441443,3.23029462408032,0.917042140182896,3.5225149232903,0.000427472974341071,0.0233992629279969
7130,"TNFAIP6",7130,3341.59949988002,1.69609901057888,0.481613586526505,3.52170091963453,0.000428787599683235,0.0233992629279969
8900,"CCNA1",8900,99.4486313895799,1.93638927501356,0.549151692080248,3.52614642354702,0.000421653774831494,0.0233992629279969
4600,"MX2",4600,32899.4737366588,1.47251944272297,0.418052084943546,3.52233488542897,0.000427763413032142,0.0233992629279969
106635530,"SNORA98",106635530,8.50787169516028,1.99799421158858,0.567679629734111,3.51958059957938,0.000432229684807265,0.0234749552553627
105369349,NA,105369349,63.0720059230441,1.51547080642546,0.430656944042929,3.51897450485413,0.0004332183375417,0.0234749552553627
3976,"LIF",3976,71.199277592899,2.12378993997887,0.6037039564991,3.5179327833046,0.000434922512501008,0.0235122362015148
467,"ATF3",467,514.606718226891,1.92612137496315,0.547712932105547,3.51666221857981,0.000437009528518549,0.0235151778392144
105372572,"NXT1-AS1",105372572,18.1228543206542,1.31693395556025,0.374480583175478,3.51669489614938,0.000436955735763933,0.0235151778392144
107985193,"LOC107985193",107985193,55.1423599080442,1.17436332607404,0.334105095475852,3.51495185789203,0.000439833714070522,0.023557575176305
105377872,NA,105377872,170.0006726675,1.48844217546097,0.424232127305021,3.50855599955726,0.000450546372356008,0.0238560176667799
135112,"NCOA7",135112,6039.66510462567,1.74214689447755,0.496489297031051,3.50893142086927,0.000449910898039755,0.0238560176667799
51251,"NT5C3A",51251,12538.6550032829,1.97400193414408,0.562724078364571,3.50793934370298,0.00045159200181734,0.0238560176667799
91404,"SESTD1",91404,3180.55863272675,1.05881610842604,0.302510881777854,3.50009263205141,0.000465096507500691,0.0242947864855943
107987044,NA,107987044,259.945970027395,1.49400202116558,0.426781185181633,3.50062765894834,0.000464163866351288,0.0242947864855943
400709,"SIGLEC16",400709,584.503312328194,1.2024587042395,0.34355342413494,3.50006322093069,0.000465147826653915,0.0242947864855943
57636,"ARHGAP23",57636,43.1072495116939,1.51606117279868,0.433440113626218,3.49774080694818,0.000469216902690779,0.0243786350529655
6237,"RRAS",6237,301.60838548564,1.24840342038533,0.356957489704614,3.49734479984828,0.00046991404761097,0.0243786350529655
3010,"H1-6",3010,21.4167277562928,1.35547700634121,0.387751930882243,3.4957324474365,0.000472762478299213,0.0244715396485172
26471,"NUPR1",26471,17.65769240425,2.72594986182379,0.780086315726798,3.49442081839886,0.00047509151395472,0.0244745632400584
3965,"LGALS9",3965,17091.3104803541,1.13610738290675,0.325167521960136,3.49391407868229,0.000475994185237543,0.0244745632400584
79168,"LILRA6",79168,9891.63588588997,1.35306591205368,0.388150781062859,3.48592860833264,0.000490431870527796,0.0250499174840445
127396,"ZNF684",127396,494.2626290909,1.55189022600073,0.4459206356521,3.4801937876934,0.000501051222573219,0.0254239543594279
165904,"XIRP1",165904,6.05035551651996,2.55263478068167,0.733785474840579,3.47872078176016,0.000503813232358469,0.0254524684941272
8743,"TNFSF10",8743,45078.2735391149,2.03798852195722,0.585839181671683,3.47875080007769,0.000503756804083914,0.0254524684941272
105373582,"LOC105373582",105373582,667.460343108231,2.11289608599428,0.607751621373172,3.47657827916664,0.000507855951424989,0.0255451543566769
112267855,"LOC112267855",112267855,523.046491007084,1.06017998739152,0.305112739526897,3.47471557246484,0.000511395274183434,0.0256673836313586
6507,"SLC1A3",6507,143.321284619312,1.783006698792,0.513731409109321,3.47069824265424,0.000519107001406932,0.0259418958932043
105376505,"IFITM3-AS1",105376505,2910.02463480071,2.17178727650164,0.627291708297324,3.46216480749694,0.000535848918610856,0.0264359750081407
8343,"H2BC7",8343,96.7842599206517,1.16998806230192,0.338280127967746,3.45863669063493,0.000542916704124451,0.0267257032200979
389118,"CDHR4",389118,14.7488477076036,1.34044874531434,0.387718223189936,3.45727558092537,0.000545666522278302,0.026749220323041
199223,"TTC21A",199223,1435.35737097987,1.84583674338134,0.534190348804991,3.45539141152692,0.000549494482236556,0.0268799224735506
87178,"PNPT1",87178,3804.30590914266,1.70345049946773,0.493353435721204,3.4527995066611,0.000554801193738517,0.0269296662255451
2820,"GPD2",2820,3541.4828398183,1.10248083024751,0.319238431083986,3.45347152128268,0.000553420734103488,0.0269296662255451
100129354,"NRADDP",100129354,150.630590894227,1.01298586065007,0.293259367892696,3.45423189011551,0.000551862634726997,0.0269296662255451
80830,"APOL6",80830,34002.512997983,1.30845087897223,0.379035160417976,3.45205673671369,0.000556330731083523,0.0269296662255451
79895,"ATP8B4",79895,1976.93156055042,1.00146950598611,0.290409937645723,3.44846844465711,0.000563775340059909,0.0271763204548045
9493,"KIF23",9493,205.175285559225,1.3585659945342,0.394032980261344,3.44784843551198,0.000565071031827446,0.0271821487202151
101154753,"PANDAR",101154753,68.3779221565157,1.59072078816824,0.461536086861588,3.44657944080824,0.000567731621298792,0.0272534735552105
664618,"HSP90AB4P",664618,49.4321948815309,1.62793079426966,0.472620932746464,3.44447459152843,0.000572170410279726,0.0274096872734002
26270,"FBXO6",26270,1131.56921262407,1.50883479396528,0.438136877702659,3.44375210294269,0.000573701457763186,0.0274262486151335
23380,"SRGAP2",23380,6755.83221675699,1.27612573889388,0.370646121985099,3.44297609822338,0.00057535016148651,0.0274483547143812
80740,"LY6G6C",80740,51.0216614715494,1.63148937613321,0.474003722564965,3.44193367787235,0.000577571837471782,0.027497648509099
9447,"AIM2",9447,3006.64240313255,1.73162967588928,0.503356212748216,3.44016748384799,0.00058135430941106,0.0275659464748014
10461,"MERTK",10461,907.993631912891,1.95952177280444,0.570165667975085,3.4367586174797,0.000588720015262634,0.0278564493111387
11006,"LILRB4",11006,2530.34997930384,1.46589276998013,0.426935534718317,3.43352251282454,0.000595792724634269,0.0280762771132133
105375020,"LOC105375020",105375020,41.2718645633091,1.53320964338093,0.447345722276713,3.42734839528105,0.000609506533769762,0.0286060084753849
3431,"SP110",3431,31821.7917725808,1.10469900823725,0.32258869308578,3.4244814896333,0.000615973805137295,0.0286887656005893
7803,"PTP4A1",7803,11786.122397481,1.18230141409311,0.34521458013429,3.4248304739423,0.000615183154146351,0.0286887656005893
653319,"MATCAP1",653319,724.686109918636,1.47315017677781,0.430036803181635,3.4256374474898,0.000613358508166335,0.0286887656005893
102465478,"MIR6797",102465478,11.9972428610221,1.29668683145748,0.378664485688762,3.42436874981529,0.000616229427932099,0.0286887656005893
4811,"NID1",4811,1268.74063892105,1.26279691077581,0.368893414182872,3.42320264397509,0.000618879217266971,0.0287444848116999
55803,"ADAP2",55803,2065.15024634432,1.23909955912453,0.362076302437513,3.42220562567299,0.000621153185489237,0.0287444848116999
9033,"PKD2L1",9033,63.3732453891735,2.22641660546891,0.651306055418614,3.41838769491852,0.000629933079978686,0.0290846277038838
85441,"HELZ2",85441,4147.88098440038,1.47900426982092,0.432720618129025,3.41791957179153,0.00063101750831315,0.0290846277038838
23166,"STAB1",23166,6584.38644349954,1.50525853900863,0.440494789977622,3.41719941587754,0.000632689173365355,0.0291037019748063
121599,"SPIC",121599,6.81206533708211,3.7133880463132,1.08723572955787,3.41543967454349,0.000636791328649704,0.0291187307555274
23136,"EPB41L3",23136,2621.48325378026,1.26171126536697,0.369347790305848,3.41605202056895,0.000635361082602748,0.0291187307555274
27299,"ADAMDEC1",27299,47.4019331252433,1.48590904025431,0.435245206117813,3.41395842933673,0.000640263441097066,0.0292197544380748
4192,"MDK",4192,82.6275295785842,1.47592702076595,0.433071923437805,3.40804134576485,0.000654309797227163,0.0297475327758118
100874043,"TPRG1-AS1",100874043,56.5339320333372,1.80195290015629,0.529561961946599,3.40272343869365,0.000667177771529253,0.0301648952908927
15,"AANAT",15,452.019226378249,1.43746345950959,0.422460953563908,3.40259483718686,0.000667491848428433,0.0301648952908927
51056,"LAP3",51056,11320.1982828156,1.51962406838134,0.446706882561843,3.40183715027261,0.000669345101153075,0.0301776278610222
4605,"MYBL2",4605,149.9292105214,1.16201125464569,0.341901380100626,3.39867377634946,0.000677134306750286,0.0303634371891243
193629,"LINC00189",193629,356.822473738352,1.74040821604127,0.512976136398011,3.39276643210341,0.000691906079155198,0.0309658082388646
950,"SCARB2",950,5826.87704160278,1.16681693107162,0.344861221381277,3.38343907267438,0.00071584088564508,0.0315771218474546
8364,"H4C3",8364,20.4473613299291,1.3945723315489,0.412180675818588,3.38340056524797,0.000715941274400963,0.0315771218474546
107985087,"LOC107985087",107985087,15.4604955571236,1.98718586629892,0.587552179788762,3.38214363703554,0.000719225273401993,0.0316377079391166
80178,"TEDC2",80178,6.49120146372178,1.70507207377438,0.504296046000296,3.38109348129488,0.000721979759369746,0.0316986103838656
101928233,"LINC01671",101928233,14.0074422516895,2.28769287254178,0.676763130485399,3.3803450121477,0.000723948920365772,0.0317248676504228
11277,"TREX1",11277,296.748605118239,1.36294588046905,0.403707866520901,3.37606966199281,0.000735292993955819,0.0321003948946221
54676,"GTPBP2",54676,7179.60807911485,1.02940718815463,0.305555450698328,3.36897013554164,0.000754496033263559,0.0327539473026977
3013,"H2AC7",3013,16.933527377566,1.29748545121366,0.385825260821549,3.36288362366654,0.000771328728598237,0.0332346445480559
9246,"UBE2L6",9246,17950.6160527637,1.66263766755433,0.495032342296452,3.358644527833,0.000783257509553327,0.0336858963867005
57088,"PLSCR4",57088,39.0583743967283,1.99525552320092,0.594532123289191,3.35600961670896,0.000790758190542945,0.0338198946631842
116028,"RMI2",116028,96.2663498580824,1.19418407738949,0.355791722717142,3.35641332032585,0.000789604677629576,0.0338198946631842
107987121,"LOC107987121",107987121,28.450694070462,1.25000167801531,0.372581109607983,3.35497867653709,0.000793711023608732,0.0338783054189443
677811,"SNORA28",677811,79.857152972978,1.27511502825112,0.38025940762235,3.35327674395761,0.000798608123798638,0.0339672697949502
699,"BUB1",699,133.246206491625,1.03168132220038,0.307786482392179,3.3519383768317,0.00080247878858511,0.0340692737803345
3557,"IL1RN",3557,15844.9166811851,1.74711058980189,0.521484407697805,3.35026429172609,0.000807344884011705,0.0342130877770381
105369865,"PPP1R12A-AS1",105369865,28.8991700107156,1.158046451166,0.345852317002904,3.3483842502529,0.000812842270150897,0.0343203365816632
107985279,"LOC107985279",107985279,394.482395540926,1.47165455435977,0.439821822890573,3.34602440753813,0.000819791791974292,0.0344396239168724
23424,"TDRD7",23424,3871.79689088366,1.26289213066864,0.377752918886285,3.34316974807761,0.000828272170924496,0.0345930712831245
5077,"PAX3",5077,8.26384762681432,4.4025106404721,1.3178603351461,3.34065038840706,0.000835824001042715,0.0347829060002272
48,"ACO1",48,3813.50493847809,1.65614201993557,0.495754051363878,3.3406525178752,0.00083581759103735,0.0347829060002272
400759,"GBP1P1",400759,442.195105712184,2.68675926867457,0.805385764724146,3.33599051082659,0.000849960648980584,0.0352444256202737
100507341,"SMIM18",100507341,33.3558002052076,1.47030035755492,0.440679684440524,3.3364378015782,0.000848594145712467,0.0352444256202737
838,"CASP5",838,2610.84096128833,1.98019424318556,0.59367692607615,3.33547449161189,0.000851539657455355,0.0352467345155671
26509,"MYOF",26509,3789.41504197461,1.43736105249398,0.431155593591329,3.33374093681916,0.000856864243568958,0.0353124600347813
102724470,"LINC01887",102724470,130.912752912097,2.30501552495309,0.691533937563548,3.3331921974419,0.000858556110654194,0.0353124600347813
107985595,"LOC107985595",107985595,48.0765458106459,1.45452478690906,0.436606314653517,3.33143323422462,0.000864000228683963,0.0354454561902297
57590,"WDFY1",57590,7144.44919354155,1.07893075822893,0.323998194249352,3.33005176380267,0.000868298403136669,0.0354959159925375
771,"CA12",771,25.1307899833481,1.77142220186579,0.532324727576324,3.32770977957586,0.000875630350599492,0.0357325133195256
51246,"SHISA5",51246,16035.8802429256,1.11410814654406,0.33501171435033,3.32557967026495,0.00088234879449569,0.0358801167083326
4494,"MT1F",4494,101.879052081608,1.25097745038648,0.376441867784712,3.32316237231591,0.000890030913309767,0.0360657360283036
8318,"CDC45",8318,70.0732743628625,1.33979967649985,0.403544293929278,3.32008083537578,0.000899913866130073,0.0362125339730741
113675,"SDSL",113675,85.9136658646869,1.60166291860861,0.48269847766868,3.31814371229068,0.000906178475754634,0.0363958358121825
107985207,"LOC107985207",107985207,37.3516490695471,1.03174745913462,0.311278415617493,3.314548672088,0.000917911981068861,0.0366816017581543
100049587,"SIGLEC14",100049587,12523.7559681102,1.22794403570009,0.370741042081426,3.31213406750471,0.000925871641774402,0.0369358931851312
79733,"E2F8",79733,38.7153778608272,1.42643939567849,0.430961124124831,3.3099027170379,0.00093328402187484,0.037167514110396
107986153,NA,107986153,403.976600329971,1.50624641633636,0.455502746146616,3.30677790436752,0.000943756854160909,0.0373276001565387
54734,"RAB39A",54734,282.131531178402,1.4066126489312,0.425352479217916,3.30693417261256,0.000943230544600849,0.0373276001565387
10721,"POLQ",10721,113.301737506932,1.06529522580086,0.322391111822097,3.30435668582797,0.000951946328577806,0.0375353734099546
105369318,"PATL1-DT",105369318,5.69481193707142,3.11569488529708,0.943442084113542,3.30247604782713,0.000958352723014041,0.0376064062026607
3005,"H1-0",3005,3324.23668676931,1.72435124561843,0.522165729007164,3.30230643228363,0.00095893247729146,0.0376064062026607
11309,"SLCO2B1",11309,10.2504339181105,2.27620312872025,0.68940675135942,3.30168383792569,0.000961063321124565,0.0376261981796619
1581,"CYP7A1",1581,10.8300660152782,1.22650151270888,0.371609736334061,3.30050962821467,0.000965094020927769,0.0377195954784465
100874231,"SPATA13-AS1",100874231,9.75314435483084,1.42090759259187,0.430759085917964,3.29861316694891,0.000971637063992419,0.0377844342632884
51510,"CHMP5",51510,6326.5752019765,1.25326325239058,0.380285492974813,3.29558522621209,0.000982169070976786,0.0381299126917129
4086,"SMAD1",4086,344.707661865011,1.7165022189831,0.521551927498058,3.29114346718523,0.000997810109514621,0.0385113794636005
10769,"PLK2",10769,188.115452144433,1.05266380774752,0.319735123157492,3.29229956769252,0.000993717012456681,0.0385113794636005
26740,"OR1J2",26740,19.4447174153836,2.78590016804648,0.847395530122327,3.28760309562208,0.0010104418463767,0.0385802036987856
200403,"VWA3B",200403,9.17054535315056,3.5563140833983,1.08252721159923,3.28519601659206,0.00101911445186057,0.0388383295554268
729461,"FAM230J",729461,3.60317015748423,3.78756555326921,1.15305931522259,3.28479680382967,0.0010205594420304,0.0388383295554268
100506413,"DOCK4-AS1",100506413,53.7709198154958,1.89173744803465,0.576462314445876,3.28163246864295,0.00103208033093991,0.0391479913070289
6274,"S100A3",6274,13.0802544890337,1.47544295657459,0.450200150779324,3.27730444785616,0.00104803298477442,0.0394658732627054
104326058,"SMAD1-AS1",104326058,43.128461143774,1.86448125002227,0.569162102464823,3.27583520046033,0.00105350014971573,0.0395712442599393
3833,"KIFC1",3833,92.0517208648803,1.08793031994394,0.332167669670847,3.27524446019084,0.00105570576088171,0.0395898215482675
27348,"TOR1B",27348,4497.34858732334,1.25194947565609,0.382334543632806,3.27448695522126,0.00105854026292593,0.0396318844718125
6773,"STAT2",6773,36416.27088539,1.34716739101571,0.41160527572812,3.27295948438125,0.00106427731976452,0.039718142943083
1890,"TYMP",1890,11109.8443557963,1.38781427573406,0.42396767222732,3.27339645601553,0.00106263315914021,0.039718142943083
105372767,"LOC105372767",105372767,57.9229489078931,1.70863784066691,0.52221345708044,3.27191461173648,0.00106821833064161,0.0398010237268689
8344,"H2BC6",8344,15.4656929102307,1.577822875613,0.482829096038258,3.26787032629032,0.00108360000825881,0.0403092234583479
105373171,"LOC105373171",105373171,80.3146094350329,1.8313213690114,0.561478673084549,3.2616045039624,0.00110783589283318,0.0407521572152212
102724625,"LOC102724625",102724625,10.0974854699976,1.28066656162984,0.392639271198652,3.26168739494705,0.00110751202902386,0.0407521572152212
100874530,"APOBEC3B-AS1",100874530,1984.65190391395,1.67209259658295,0.51263382383302,3.26176798885514,0.00110719722407863,0.0407521572152212
55355,"HJURP",55355,57.9692858255696,1.23108798218397,0.377511146420292,3.2610639284631,0.00110995012697974,0.040765120695329
105372298,"LOC105372298",105372298,8.83252395117261,3.78218589488655,1.16106143974562,3.25752433541777,0.00112388621299372,0.0410813257444686
107986664,NA,107986664,68.4391402223638,1.90859348639528,0.586356412440244,3.2550057369583,0.00113390075313942,0.0413168435057322
102723604,"LOC102723604",102723604,95.9911597431808,1.93759603483085,0.595200691487898,3.25536590017595,0.00113246362229969,0.0413168435057322
148022,"TICAM1",148022,393.756011097357,1.00415959074517,0.308645827337138,3.25343646926518,0.0011401821757767,0.0414390229027924
100423021,"MIR4298",100423021,22.9158260943462,2.28398586835562,0.703389207079726,3.24711531733346,0.00116581143449504,0.0421477265177285
342510,"CD300E",342510,28289.3166143509,1.41050825215518,0.434666808703169,3.24503326205983,0.00117436905368965,0.0422590220284153
3663,"IRF5",3663,2810.62019143432,1.01483861556144,0.313130919835992,3.24094029453552,0.00119136133516753,0.0428039108278048
5031,"P2RY6",5031,209.176601176596,1.62757047335868,0.502320577193163,3.24010312787329,0.00119486476210212,0.0428632261480911
112267915,NA,112267915,54.200955386248,1.55587772626266,0.480281334881288,3.23951320458296,0.00119733922366037,0.042885503029495
128372,"OR6N1",128372,1121.00055249204,1.05057677059239,0.324446804741381,3.23805553095156,0.00120347382097,0.0430208912672307
